kansas,Silvio De Sousa,22,SO,F,6-9,245,Luanda, ,IMG Academy,,,
kansas,Elijah Elliott,10,FR,G,6-3,185,Southlake, TX,Carroll Senior HS,,,
florida-state,Mfiondu Kabengele,25,SO,F,6-10,250,Burlington, Canada,Don Bosco Preparatory High School,, 13.2 Pts, 5.9 Reb, 0.3 Ast,
florida-state,Terance Mann,14,SR,G,6-7,215,Lowell, MA,Tilton School (NH),, 11.4 Pts, 6.5 Reb, 2.5 Ast,
florida-state,Trent Forrest,3,JR,G,6-4,210,Chipley, FL,Chipley High School,69 (2016), 9.3 Pts, 4.5 Reb, 3.7 Ast,
florida-state,M.J. Walker,23,SO,G,6-5,213,Jonesboro, GA,Jonesboro High School,24 (2017), 7.5 Pts, 2.2 Reb, 1.6 Ast,
florida-state,Christ Koumadje,21,SR,C,7-4,268,N'Djamena, Chad,Montverde Academy,, 6.6 Pts, 5.6 Reb, 0.2 Ast,
florida-state,David Nichols,11,SR,G,6-1,185,Chicago, IL,Midwest Academy,, 6.4 Pts, 1.7 Reb, 1.7 Ast,
florida-state,PJ Savoy,5,SR,G,6-4,210,Las Vegas, NV,Las Vegas High School,, 5.9 Pts, 1.2 Reb, 0.5 Ast,
florida-state,Phil Cofer,0,SR,F,6-8,230,Fayetteville, GA,Whitewater HS,, 7.4 Pts, 3.5 Reb, 0.8 Ast,
florida-state,Devin Vassell,24,FR,G,6-6,180,Suwnaee, GA,Peachtree Ridge HS,, 4.5 Pts, 1.5 Reb, 0.6 Ast,
florida-state,Raiquan Gray,1,FR,F,6-8,260,Fort Lauderdale, FL,Dillard HS,, 3.9 Pts, 2.3 Reb, 0.8 Ast,
florida-state,Anthony Polite,13,FR,G,6-6,215,Lugano, Switzerland,Saint Andrew's School,, 2.7 Pts, 1.6 Reb, 0.6 Ast,
florida-state,Wyatt Wilkes,31,SO,F,6-8,220,Orlando, FL,Winter Park High School,, 1.5 Pts, 0.7 Reb, 0.1 Ast,
florida-state,Harrison Prieto,35,SO,F,6-8,230,Mandeville, LA,St. Paul's School,, 0.9 Pts, 0.9 Reb, 0.0 Ast,
florida-state,Justin Lindner,15,JR,G,6-1,180,Memphis, TN,Christian Brothers High School,, 0.3 Pts, 0.3 Reb, 0.6 Ast,
florida-state,Will Miles,33,SO,G,6-6,220,Orlando, FL,Trinity Preparatory School,, 0.2 Pts, 0.2 Reb, 0.0 Ast,
florida-state,Travis Light,20,SO,G,6-5,175,Vienna, VA,Montverde Academy,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
florida-state,Ty Hands,4,FR,G,6-5,180,Palm Beach Lakes, FL,Palm Beach Lakes HS,,,
florida-state,Malik Osborne,10,SO,F,6-9,215,Matteson, IL,Don Bosco Preparatory High School,,,
kansas-state,Barry Brown,5,SR,G,6-3,195,Saint Petersburg, FL,Gibbs HS, 14.6 Pts, 4.1 Reb, 2.8 Ast,
kansas-state,Kamau Stokes,3,SR,G,6-0,170,Baltimore, MD,Fork Union Military Academy, 11.0 Pts, 2.8 Reb, 3.3 Ast,
kansas-state,Xavier Sneed,20,JR,F,6-5,220,St. Louis, MO,Hazelwood Central HIgh School, 10.6 Pts, 5.5 Reb, 1.9 Ast,
kansas-state,Dean Wade,32,SR,F,6-10,228,St. John, KS,St. John HS, 12.9 Pts, 6.2 Reb, 2.8 Ast,
kansas-state,Makol Mawien,14,JR,F,6-9,245,West Valley City, UT,Granger HS, 7.0 Pts, 4.9 Reb, 0.3 Ast,
kansas-state,Cartier Diarra,2,SO,G,6-4,190,Florence, SC,West Florence High School, 6.8 Pts, 3.3 Reb, 1.7 Ast,
kansas-state,Mike McGuirl,0,SO,G,6-2,195,Ellington, CT,East Catholic High School, 3.6 Pts, 1.5 Reb, 1.2 Ast,
kansas-state,Levi Stockard III,34,SO,F,6-8,240,St. Louis, MO,Vashon High School, 1.8 Pts, 1.5 Reb, 0.1 Ast,
kansas-state,Austin Trice,23,JR,F,6-7,235,Chicago, IL,, 1.9 Pts, 2.5 Reb, 0.1 Ast,
kansas-state,Shaun Neal-Williams,1,FR,G,6-3,170,St. Louis, MO,Hazelwood Central HS, 1.4 Pts, 1.1 Reb, 0.6 Ast,
kansas-state,Pierson McAtee,24,JR,F,6-6,200,Manhattan, KS,Manhattan HS, 0.5 Pts, 0.5 Reb, 0.0 Ast,
kansas-state,James Love,21,SO,F,6-11,240,Fort Lauderdale, FL,American Heritage School, 0.3 Pts, 0.4 Reb, 0.0 Ast,
kansas-state,Nigel Shadd,45,FR,F,6-9,250,Mesa, AZ,Tri-City Christian Academy, 0.2 Pts, 0.4 Reb, 0.1 Ast,
kansas-state,Patrick Muldoon,35,JR,F,6-7,210,Basehor, KS,Basehor-Linwood HS, 0.0 Pts, 0.5 Reb, 0.0 Ast,
kansas-state,Goodnews Kpegeol,4,,G,6-6,180,Saint Paul, MN,Taylormade Academy,,
virginia-tech,Nickeil Alexander-Walker,4,SO,G,6-5,205,Toronto, Canada,Hamilton Heights Christian Academy,33 (2017), 16.2 Pts, 4.1 Reb, 4.0 Ast,
virginia-tech,Kerry Blackshear Jr.,24,JR,F,6-10,250,Orlando, FL,Maynard Evans HS,, 14.9 Pts, 7.5 Reb, 2.4 Ast,
virginia-tech,Ahmed Hill,13,SR,G,6-5,210,Augusta, GA,Aquinas HS,61 (2014), 13.1 Pts, 3.9 Reb, 1.3 Ast,
virginia-tech,Justin Robinson,5,SR,G,6-2,195,Manassas, VA,St. James School,95 (2015), 13.5 Pts, 3.2 Reb, 5.0 Ast,
virginia-tech,Ty Outlaw,42,SR,G,6-6,220,Roxboro, NC,Person County High School,, 8.6 Pts, 5.2 Reb, 0.9 Ast,
virginia-tech,Isaiah Wilkins,1,FR,G,6-3,230,Winston-Salem, NC,Mount Tabor HS,, 4.7 Pts, 2.3 Reb, 0.6 Ast,
virginia-tech,Wabissa Bede,3,SO,G,6-1,195,North Andover, MA,Cushing Academy,81 (2017), 3.8 Pts, 2.5 Reb, 2.3 Ast,
virginia-tech,P.J. Horne,14,SO,F,6-5,230,Tifton, GA,Tift County High School,, 3.3 Pts, 2.2 Reb, 0.3 Ast,
virginia-tech,Jonathan Kabongo,10,FR,G,6-4,195,Toronto, Canada,,, 1.5 Pts, 0.6 Reb, 0.2 Ast,
virginia-tech,Brendan Palmer,11,FR,G,6-3,190,Lewisville, NC,,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
virginia-tech,Landers Nolley II,21,FR,G,6-7,230,Fairburn, GA,Langston Hughes HS,72 (2018),,
virginia-tech,Tyrece Radford,23,FR,G,6-2,195,Baton Rouge, LA,McKinley HS,,,
marquette,Markus Howard,0,JR,G,5-11,175,Chandler, AZ,Findlay College Prep,71 (2016), 25.0 Pts, 4.0 Reb, 3.9 Ast,
marquette,Sam Hauser,10,JR,F,6-8,225,Stevens Point, WI,Stevens Point High School,94 (2016), 14.9 Pts, 7.2 Reb, 2.4 Ast,
marquette,Joey Hauser,22,FR,F,6-9,230,Stevens Point, WI,,57 (2018), 9.7 Pts, 5.3 Reb, 2.4 Ast,
marquette,Sacar Anim,2,JR,F,6-5,210,Minneapolis, MN,DeLaSalle HS,, 8.3 Pts, 3.1 Reb, 1.2 Ast,
marquette,Theo John,4,SO,F,6-9,240,Minneapolis, MN,Champlin Park High School,, 5.5 Pts, 4.9 Reb, 0.5 Ast,
marquette,Ed Morrow,30,JR,F,6-7,235,Chicago, IL,Simeon Career Academy,85 (2015), 5.6 Pts, 4.5 Reb, 0.4 Ast,
marquette,Brendan Bailey,1,FR,F,6-8,190,Salt Lake City, UT,American Fork HS,, 3.2 Pts, 1.8 Reb, 0.4 Ast,
marquette,Joseph Chartouny,21,SR,G,6-3,200,Montreal, Canada,College Jean-De-Brebeuf,, 3.0 Pts, 2.3 Reb, 1.9 Ast,
marquette,Jamal Cain,23,SO,F,6-7,195,Pontiac, MI,Cornerstone Health and Technology High School,, 1.7 Pts, 2.1 Reb, 0.2 Ast,
marquette,Matt Heldt,12,SR,C,6-10,240,Neenah, WI,Neenah HS,96 (2015), 0.8 Pts, 1.0 Reb, 0.1 Ast,
marquette,Cam Marotta,52,SR,G,5-10,175,Mequon, WI,Homestead HS,, 0.4 Pts, 0.0 Reb, 0.1 Ast,
marquette,Tommy Gardiner,40,FR,F,6-7,210,Park Ridge, IL,Maine South HS,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
marquette,Buddy Jaffee,42,FR,G,6-3,195,Michigan City, IN,Marquette HS,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
marquette,Mike Lelito,41,SO,G,6-5,190,Mt. Prospect, IL,Hersey High School,, 0.0 Pts, 0.3 Reb, 0.0 Ast,
marquette,Ike Eke,13,FR,F,6-9,220,Lagos, Nigeria,Univ. of Detroit Jesuit HS,,,
marquette,Greg Elliott,5,SO,G,6-3,175,Detroit, MI,East English Village Preparatory Academy,,,
marquette,Koby McEwen,25,JR,G,6-4,200,Toronto, Canada,Wasatch Academy,,,
auburn,Bryce Brown,2,SR,G,6-3,198,Stone Mountain, GA,Tucker HS,, 15.9 Pts, 2.1 Reb, 1.9 Ast,
auburn,Jared Harper,1,JR,G,5-11,175,Mableton, GA,Pebblebrook High School,87 (2016), 15.3 Pts, 2.5 Reb, 5.8 Ast,
auburn,Chuma Okeke,5,SO,F,6-8,230,Atlanta, GA,Westlake High School,48 (2017), 12.0 Pts, 6.8 Reb, 1.9 Ast,
auburn,Samir Doughty,10,JR,G,6-4,195,Philadelphia, PA,Math Civics & Sciences HS,, 7.3 Pts, 3.5 Reb, 1.7 Ast,
auburn,Anfernee McLemore,24,JR,F,6-7,220,Warwick, GA,Worth County High School,, 6.7 Pts, 4.0 Reb, 0.3 Ast,
auburn,Malik Dunbar,4,SR,G,6-6,230,North Augusta, SC,Spring Valley High School,, 6.6 Pts, 3.2 Reb, 0.6 Ast,
auburn,Austin Wiley,50,JR,C,6-11,260,Hoover, AL,Spain Pain High School,, 6.9 Pts, 4.0 Reb, 0.1 Ast,
auburn,Horace Spencer,0,SR,F,6-8,225,Philadelphia, PA,Findlay College Prep,58 (2015), 4.2 Pts, 4.0 Reb, 0.4 Ast,
auburn,J'Von McCormick,12,JR,G,6-0,175,New Orleans, LA,,, 4.1 Pts, 0.9 Reb, 1.4 Ast,
auburn,Danjel Purifoy,3,JR,F,6-7,230,Centreville, AL,Hargrave Military Academy,68 (2015), 3.7 Pts, 2.1 Reb, 0.6 Ast,
auburn,Myles Parker,20,FR,F,6-8,200,Madison, AL,Madison Academy,, 0.8 Pts, 0.1 Reb, 0.0 Ast,
auburn,Will Macoy,22,JR,G,6-4,200,Birmingham, AL,Mountain Brook High School,, 0.4 Pts, 0.1 Reb, 0.1 Ast,
auburn,Cole Blackstock,41,SR,F,6-9,260,Killen, AL,Brooks HS,, 0.3 Pts, 0.4 Reb, 0.1 Ast,
auburn,Preston Cook,14,FR,G,6-4,190,Auburn, LA,Auburn HS,, 0.5 Pts, 0.5 Reb, 0.1 Ast,
auburn,Chase Maasdorp,33,FR,G,6-0,170,Sarasota, FL,The Out-of-Door Academy,, 0.4 Pts, 0.1 Reb, 0.0 Ast,
auburn,Devontae Williams,21,JR,G,6-5,215,Opp, AL,,, 0.4 Pts, 0.0 Reb, 0.0 Ast,
auburn,Thomas Collier,54,JR,F,6-9,215,Birmingham, AL,Briarwood Christian High School,, 0.0 Pts, 0.1 Reb, 0.0 Ast,
auburn,Brett Easterling,25,SO,G,6-1,170,Tallahassee, FL,Lawton Chiles High School,,,
auburn,Jamal Johnson,23,SO,G,6-4,185,Birmingham, AL,,,,
wisconsin,Ethan Happ,22,SR,F,6-10,237,Milan, IL,Rockridge HS,, 17.3 Pts, 10.1 Reb, 4.5 Ast,
wisconsin,D'Mitrik Trice,0,SO,G,6-0,187,Huber Heights, OH,IMG Academy,, 11.6 Pts, 2.8 Reb, 2.6 Ast,
wisconsin,Brad Davison,34,SO,G,6-3,206,Maple Grove, MN,Maple Grove Senior High School,, 10.5 Pts, 3.3 Reb, 1.8 Ast,
wisconsin,Nate Reuvers,35,SO,F,6-11,240,Lakeville, MN,Lakeville North High School,68 (2017), 7.9 Pts, 3.9 Reb, 1.0 Ast,
wisconsin,Khalil Iverson,21,SR,G,6-5,217,Delaware, OH,Rutherford B Hayes HS,, 6.9 Pts, 4.5 Reb, 0.9 Ast,
wisconsin,Brevin Pritzl,1,JR,G,6-3,198,De Pere, WI,De Pere HS,77 (2015), 4.8 Pts, 2.4 Reb, 0.5 Ast,
wisconsin,Kobe King,23,FR,G,6-4,203,La Crosse, WI,Central High School,, 4.2 Pts, 2.1 Reb, 0.5 Ast,
wisconsin,Aleem Ford,2,SO,F,6-8,220,Lawrenceville, GA,IMG Academy,, 3.1 Pts, 1.9 Reb, 0.4 Ast,
wisconsin,Charles Thomas IV,15,SR,F,6-8,250,Highland, MD,River Hill HS,, 1.6 Pts, 1.3 Reb, 0.2 Ast,
wisconsin,Tai Strickland,13,FR,G,6-2,172,Tampa, FL,St. Petersburg HS,, 1.8 Pts, 0.3 Reb, 0.4 Ast,
wisconsin,Trevor Anderson,12,SO,G,6-2,201,Stevens Point, WI,Stevens Point High School,, 1.6 Pts, 1.1 Reb, 0.4 Ast,
wisconsin,Walt McGrory,3,SO,G,6-3,200,Minneapolis, MN,Edina High School,, 0.5 Pts, 0.2 Reb, 0.1 Ast,
wisconsin,Michael Ballard,31,SO,G,6-4,197,Oak Park, IL,Fenwick High School,, 0.2 Pts, 0.3 Reb, 0.0 Ast,
wisconsin,Taylor Currie,33,FR,F,6-8,226,Clarkston, MI,Clarkston HS,,,
wisconsin,Owen Hamilton,30,SO,C,7-0,266,Prescott, WI,Prescott High School,,,
wisconsin,Joe Hedstrom,32,FR,C,7-0,223,Hopkins, MN,Hopkins HS,,,
wisconsin,Carter Higginbottom,4,FR,G,6-0,183,Chicago, IL,St. Ignatius HS,,,
wisconsin,Alex Illikainen,25,SR,F,6-9,235,Grand Rapids, MN,Brewster Academy (NH),,,
wisconsin,Micah Potter,11,,F,6-9,240,Mentor, OH,Mentor High School,,,
mississippi-state,Quinndary Weatherspoon,11,SR,G,6-4,205,Canton, MS,Velma Jackson HS,98 (2015), 18.5 Pts, 4.7 Reb, 2.8 Ast,
mississippi-state,Lamar Peters,2,JR,G,6-0,185,New Orleans, LA,L.B. Landry High School,83 (2016), 12.0 Pts, 2.0 Reb, 5.2 Ast,
mississippi-state,Tyson Carter,23,JR,G,6-4,170,Starkville, MS,Starkville High School,85 (2016), 10.4 Pts, 2.0 Reb, 1.5 Ast,
mississippi-state,Reggie Perry,1,FR,F,6-10,245,Thomasville, GA,Thomasville HS,30 (2018), 9.7 Pts, 7.2 Reb, 0.6 Ast,
mississippi-state,Aric Holman,35,SR,F,6-10,225,Owensboro, KY,Owensboro HS,, 9.5 Pts, 6.2 Reb, 1.2 Ast,
mississippi-state,Nick Weatherspoon,0,SO,G,6-2,195,Canton, MS,Velma Jackson Magnet High School,26 (2017), 9.6 Pts, 2.8 Reb, 2.3 Ast,
mississippi-state,Robert Woodard,12,FR,G,6-7,230,Columbus, MS,Columbus HS,56 (2018), 5.5 Pts, 4.1 Reb, 0.7 Ast,
mississippi-state,Abdul Ado,24,SO,F,6-11,255,Lagos, Nigeria,Hamilton Heights Christian Academy,100 (2016), 4.7 Pts, 4.5 Reb, 0.4 Ast,
mississippi-state,KeyShawn Feazell,22,SO,F,6-8,240,New Hebron, MS,Lawrence County High School,, 0.6 Pts, 1.0 Reb, 0.0 Ast,
mississippi-state,T.J. Gray,4,JR,G,6-0,165,Coluumbus, MS,Columbus HS,, 1.0 Pts, 0.0 Reb, 0.0 Ast,
mississippi-state,E.J. Datcher,45,JR,C,6-10,255,Harpersville, AL,Vincent High School,, 0.7 Pts, 1.0 Reb, 0.0 Ast,
mississippi-state,Tate Clayton,10,SO,G,6-2,170,Tupelo, MS,Tupelo High School,, 0.5 Pts, 0.3 Reb, 0.3 Ast,
mississippi-state,Mitchell Storm,5,JR,F,6-7,200,Madison, MS,Madison Central High School,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
mississippi-state,Andrew Junkin,30,FR,F,6-11,240,New Hope, MS,New Hope HS,,,
mississippi-state,Prince Oduro,15,SO,F,6-8,255,Toronto, Canada,First Love Christian Academy,,,
mississippi-state,D.J. Stewart,3,FR,G,6-6,200,Grace, MS,Riverside HS,,,
mississippi-state,Jethro Tshisumpa,42,JR,F,6-10,260,Lubumbashi, Democratic Republic of the Congo,Mountain Mission HIgh School,98 (2016),,
villanova,Phil Booth,5,SR,G,6-3,194,Baltimore, MD,Mount Saint Joseph HS,84 (2014), 18.6 Pts, 3.9 Reb, 3.8 Ast,
villanova,Eric Paschall,4,SR,F,6-8,255,Dobbs Ferry, NY,Dobbs Ferry,, 16.5 Pts, 6.1 Reb, 2.1 Ast,
villanova,Collin Gillespie,2,SO,G,6-3,183,Warminster, PA,Archbishop Wood High School,, 10.9 Pts, 2.4 Reb, 2.8 Ast,
villanova,Saddiq Bey,15,FR,F,6-8,220,Largo, MD,Sidwell Friends HS,, 8.2 Pts, 5.1 Reb, 1.3 Ast,
villanova,Jermaine Samuels,23,SO,F,6-7,220,Franklin, MA,Rivers School,45 (2017), 6.4 Pts, 5.4 Reb, 1.0 Ast,
villanova,Dhamir Cosby-Roundtree,21,SO,F,6-9,226,Philadelphia, PA,Neumann-Goretti High School,74 (2017), 5.1 Pts, 5.8 Reb, 0.8 Ast,
villanova,Joe Cremo,24,SR,G,6-4,191,Scotia, NY,Scotia-Glenville HS,, 4.0 Pts, 1.8 Reb, 1.2 Ast,
villanova,Jahvon Quinerly,1,FR,G,6-1,175,Hackensack, NJ,Hudson Catholic HS,29 (2018), 3.2 Pts, 0.8 Reb, 0.9 Ast,
villanova,Cole Swider,10,FR,F,6-9,210,Providence, RI,St. Andrews HS,39 (2018), 3.5 Pts, 1.2 Reb, 0.6 Ast,
villanova,Dylan Painter,42,SO,F,6-11,224,Hershey, PA,Hershey High School,, 2.5 Pts, 3.0 Reb, 0.5 Ast,
villanova,Brandon Slater,3,FR,F,6-7,205,Centerville, VA,Paul VI HS,52 (2018), 0.3 Pts, 0.6 Reb, 0.1 Ast,
villanova,Tim Delaney,34,JR,F,6-8,224,Mullica Hill, NJ,Pitman High School,, 0.1 Pts, 0.5 Reb, 0.0 Ast,
villanova,Peyton Heck,22,SR,G,5-11,175,Wilmington, DE,Archmere Academy,, 0.0 Pts, 0.3 Reb, 0.0 Ast,
villanova,Tim Saunders,12,SR,G,6-4,200,Del Mar, CA,Torrey Pines HS,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
maryland,Anthony Cowan,1,JR,G,6-0,170,Bowie, MD,St. John's College High School,57 (2016), 15.6 Pts, 3.7 Reb, 4.4 Ast,
maryland,Bruno Fernando,23,SO,F,6-10,240,Luanda, ,IMG Academy,93 (2016), 70 (2017), 13.6 Pts, 10.6 Reb, 2.0 Ast,
maryland,Jalen Smith,25,FR,F,6-10,215,Baltimore, MD,,16 (2018), 11.7 Pts, 6.8 Reb, 0.9 Ast,
maryland,Eric Ayala,5,FR,G,6-5,205,Wilmington, DE,IMG Academy,84 (2018), 8.6 Pts, 2.9 Reb, 2.1 Ast,
maryland,Aaron Wiggins,2,FR,G,6-6,200,Greensboro, NC,Wesleyan Christian Academy,41 (2018), 8.3 Pts, 3.3 Reb, 0.8 Ast,
maryland,Darryl Morsell,11,SO,G,6-5,200,Baltimore, MD,Mount Saint Joseph College,89 (2017), 8.5 Pts, 3.1 Reb, 1.8 Ast,
maryland,Serrel Smith Jr,10,FR,G,6-4,170,St. Petersburg, FL,,, 3.4 Pts, 1.3 Reb, 0.5 Ast,
maryland,Ricky Lindo,14,FR,F,6-8,200,Washington, DC,,, 1.6 Pts, 3.5 Reb, 0.4 Ast,
maryland,Joshua Tomaic,0,SO,F,6-9,235,Lanzarote, Spain,Canarias Basketball Academy,, 0.4 Pts, 0.8 Reb, 0.0 Ast,
maryland,Ivan Bender,13,SR,F,6-9,228,Capljina, Bosnia and Herzegovina,Elektrotehnicka Skola,, 0.3 Pts, 0.8 Reb, 0.3 Ast,
maryland,Travis Valmon,20,JR,G,6-1,175,Rockville, MD,Gerogetown Preparatory School,, 0.8 Pts, 0.2 Reb, 0.2 Ast,
maryland,Reese Mona,12,SO,G,6-2,180,La Plata, MD,St. John's College High School,, 0.3 Pts, 0.3 Reb, 0.4 Ast,
maryland,Andrew Terrell,4,SR,G,5-10,190,Indianapolis, IN,Brebeuf Jesuit HS,, 0.3 Pts, 0.0 Reb, 0.0 Ast,
maryland,Trace Ramsey,24,FR,F,6-7,200,Valparaiso, IN,,, 0.2 Pts, 0.2 Reb, 0.0 Ast,
maryland,Will Clark,15,JR,F,6-8,195,Baltimore, MD,,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
buffalo,C.J. Massinburg,5,SR,G,6-3,194,Dallas, TX,South Oak Cliff High School, 18.2 Pts, 6.5 Reb, 3.0 Ast,
buffalo,Nick Perkins,33,SR,F,6-8,250,Ypsilanti, MI,Milan HS, 14.7 Pts, 7.4 Reb, 0.7 Ast,
buffalo,Jeremy Harris,2,SR,G,6-7,185,Greensboro, NC,Fishburne Miltary Academy, 14.0 Pts, 6.2 Reb, 3.0 Ast,
buffalo,Jayvon Graves,3,SO,G,6-3,193,Malvern, OH,St. Vincent St. Mary High School, 9.7 Pts, 4.2 Reb, 1.9 Ast,
buffalo,Dontay Caruthers,22,SR,G,6-1,191,Rochester, NY,East High School, 8.6 Pts, 3.4 Reb, 2.8 Ast,
buffalo,Davonta Jordan,4,JR,G,6-2,187,Cocoa, FL,Florida Air Academy, 7.4 Pts, 3.2 Reb, 3.6 Ast,
buffalo,Montell McRae,1,SR,F,6-10,198,Cleveland, OH,Cleveland Central Catholic High School, 5.6 Pts, 3.4 Reb, 0.5 Ast,
buffalo,Jeenathan Williams,11,FR,F,6-5,203,Rochester, NY,Prolific Prep, 3.2 Pts, 1.7 Reb, 0.2 Ast,
buffalo,Ronaldo Segu,10,FR,G,6-0,160,Orlando, FL,Orlando Christian Prep, 2.1 Pts, 0.9 Reb, 1.0 Ast,
buffalo,Tra'Von Fagan,24,SO,F,6-8,200,Waterloo, IA,, 1.3 Pts, 1.2 Reb, 0.2 Ast,
buffalo,Brock Bertram,41,SO,C,6-11,249,Apple Valley, MN,Apple Valley High School, 1.1 Pts, 0.7 Reb, 0.1 Ast,
buffalo,Dominic Johnson,21,SO,F,6-5,230,Windsor, Canada,Catholic Central High School, 0.0 Pts, 1.3 Reb, 0.0 Ast,
buffalo,Jamon Bivens,23,SO,G,6-3,190,Atlanta, GA,,,
buffalo,Giambattista Davis,,SR,G,6-3,203,Buffalo, NY,,,
buffalo,Gabe Grant,,SR,F,6-6,220,Chicago, IL,Mount Carmel High School,,
buffalo,Antwain Johnson,,SR,G,6-2,197,Greenwood, FL,Malone High School,,
buffalo,Patrick Moore,,JR,G,6-3,210,Fredonia, NY,,,
buffalo,Colby Moultrie,20,SO,G,6-3,190,North Tonawanda, NY,Canisius High School,,
iowa-state,Marial Shayok,3,SR,G,6-6,198,Ottawa, Canada,Blair Academy,, 18.7 Pts, 4.9 Reb, 2.0 Ast,
iowa-state,Talen Horton-Tucker,11,FR,G,6-4,233,Chicago, IL,Simeon HS,50 (2018), 11.8 Pts, 4.9 Reb, 2.3 Ast,
iowa-state,Michael Jacobson,12,JR,F,6-9,230,Waukee, IA,Waukee HS,, 11.1 Pts, 5.9 Reb, 0.8 Ast,
iowa-state,Lindell Wigginton,5,SO,G,6-2,189,Dartmouth, Canada,Oak Hill Academy,31 (2017), 13.5 Pts, 4.0 Reb, 2.1 Ast,
iowa-state,Nick Weiler-Babb,1,SR,G,6-5,205,Arlington, TX,Martin High School,, 9.1 Pts, 5.0 Reb, 4.0 Ast,
iowa-state,Tyrese Haliburton,22,FR,G,6-5,172,Oshkosh, WI,North HS,, 6.8 Pts, 3.4 Reb, 3.6 Ast,
iowa-state,Cameron Lard,2,SO,F,6-9,245,Natchitoches, LA,Natchitoches Central High School,, 5.6 Pts, 2.8 Reb, 0.5 Ast,
iowa-state,Terrence Lewis,24,SO,G,6-6,203,Milwaukee, WI,Riverside High School,93 (2017), 4.3 Pts, 1.0 Reb, 0.1 Ast,
iowa-state,George Conditt IV,4,FR,F,6-10,216,Chicago, IL,Corliss HS,, 2.0 Pts, 1.7 Reb, 0.1 Ast,
iowa-state,Zoran Talley,23,JR,F,6-7,198,Merrillville, IN,Merrillville HS,, 1.8 Pts, 1.0 Reb, 0.4 Ast,
iowa-state,Zion Griffin,0,FR,F,6-6,205,Darien, IL,Hinsdale South HS,, 1.8 Pts, 1.6 Reb, 0.1 Ast,
iowa-state,Solomon Young,33,JR,F,6-8,243,Sacramento, CA,Sacramento High School,, 1.8 Pts, 1.5 Reb, 0.0 Ast,
iowa-state,Nate Schuster,10,FR,G,6-4,185,Menomonee Falls, WI,Menomonee Falls HS,, 1.0 Pts, 1.7 Reb, 0.0 Ast,
iowa-state,Eric Steyer,25,FR,G,6-5,170,Ames, IA,Ames HS,, 0.3 Pts, 0.2 Reb, 0.5 Ast,
iowa-state,Carter Boothe,15,FR,G,6-0,193,Leon, IA,Central Decatur HS,, 0.0 Pts, 0.3 Reb, 0.3 Ast,
iowa-state,Prentiss Nixon,13,SR,G,6-2,189,Bolingbrook, IL,Bolingbrook HS,,,
louisville,Jordan Nwora,33,SO,F,6-7,225,Buffalo, NY,Canisius High School,73 (2017), 17.0 Pts, 7.6 Reb, 1.3 Ast,
louisville,Dwayne Sutton,24,JR,F,6-5,215,Louisville, KY,DuPont Manual HS,, 10.0 Pts, 6.9 Reb, 1.9 Ast,
louisville,Christen Cunningham,1,SR,G,6-2,190,Georgetown, KY,Cordia High School,, 10.1 Pts, 2.2 Reb, 4.8 Ast,
louisville,Steven Enoch,23,JR,C,6-10,260,Norwalk, CT,St. Thomas More HS,62 (2015), 9.4 Pts, 5.2 Reb, 0.2 Ast,
louisville,Malik Williams,5,SO,F,6-11,245,Fort Wayne, IN,R. Nelson Snider High School,25 (2017), 7.7 Pts, 6.1 Reb, 0.3 Ast,
louisville,Ryan McMahon,30,JR,G,6-0,180,Sarasota, FL,Cardinal Mooney HS,, 7.2 Pts, 1.1 Reb, 1.8 Ast,
louisville,Darius Perry,2,SO,G,6-2,195,Marietta, GA,Joseph Wheeler High School,71 (2017), 5.4 Pts, 1.4 Reb, 1.5 Ast,
louisville,V.J. King,13,JR,F,6-6,215,Cleveland, OH,Paul VI Catholic High School,25 (2016), 3.9 Pts, 3.0 Reb, 0.6 Ast,
louisville,Khwan Fore,4,SR,G,6-0,185,Huntsville, AL,Lee HS,, 3.3 Pts, 1.3 Reb, 1.2 Ast,
louisville,Akoy Agau,0,SR,F,6-8,240,Juba, South Sudan,Omaha Central,88 (2013), 1.6 Pts, 2.0 Reb, 0.2 Ast,
louisville,Jacob Redding,12,SO,G,6-0,180,Fort Wayne, IN,Carroll High School,, 0.9 Pts, 0.4 Reb, 0.0 Ast,
louisville,Jo Griffin,3,SO,G,6-1,200,Lagrange, KY,South Oldham High School,, 0.4 Pts, 0.0 Reb, 0.1 Ast,
louisville,Wyatt Battaile,10,FR,G,6-4,195,Pikeville, KY,Pikeville HS,, 0.0 Pts, 0.3 Reb, 0.1 Ast,
louisville,Will Rainey,14,SR,G,6-3,180,Louisville, KY,,,,
nevada,Caleb Martin,10,SR,F,6-7,205,Mocksville, NC,Oak Hill Academy (VA),62 (2014), 19.2 Pts, 5.1 Reb, 2.8 Ast,
nevada,Jordan Caroline,24,SR,F,6-7,230,Champaign, IL,Montverde Academy,, 17.0 Pts, 9.6 Reb, 1.9 Ast,
